workout,start,end,exercise,weight,extraWeight,assistingWeight,distanceFT,reps,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Pull-up (Assisted),,,70,,10,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Pull-up (Assisted),,,55,,10,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Pull-up (Assisted),,,55,,10,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Pull-up (Assisted),,,55,,10,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Bicep Curl (Machine),60,,,,10,FALSE,FALSE,FALSE,1.76892E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Bicep Curl (Machine),60,,,,10,FALSE,FALSE,FALSE,1.76892E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Bicep Curl (Machine),60,,,,10,FALSE,FALSE,FALSE,1.76892E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Row (Barbell),60,,,,12,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Row (Barbell),60,,,,12,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Row (Barbell),60,,,,12,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Leg Raise (Capt Chair),,0,,,15,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Leg Raise (Capt Chair),,0,,,15,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Leg Raise (Capt Chair),,0,,,15,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Row (Seated Cable),70,,,,12,FALSE,FALSE,FALSE,1.76892E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Row (Seated Cable),70,,,,12,FALSE,FALSE,FALSE,1.76892E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Row (Seated Cable),70,,,,12,FALSE,FALSE,FALSE,1.76892E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Bicep Curl (Machine),55,,,,10,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Bicep Curl (Machine),55,,,,10,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Bicep Curl (Machine),55,,,,10,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Crunch (Machine),100,,,,12,FALSE,FALSE,FALSE,1.76892E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Crunch (Machine),100,,,,12,FALSE,FALSE,FALSE,1.76892E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Back Extension (Machine),130,,,,10,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Back Extension (Machine),130,,,,12,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Back Extension (Machine),130,,,,15,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Face Pull,20,,,,12,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Face Pull,20,,,,12,FALSE,FALSE,FALSE,1.76891E+12,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1.76891E+12,1.76892E+12,Face Pull,20,,,,12,FALSE,FALSE,FALSE,1.76892E+12,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76882E+12,1.76883E+12,Bench Press (Incline),100,,,,10,FALSE,FALSE,FALSE,1.76882E+12,,,5,4,4,5
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76882E+12,1.76883E+12,Bench Press (Incline),100,,,,10,FALSE,FALSE,FALSE,1.76882E+12,,,5,4,4,5
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76882E+12,1.76883E+12,Bench Press (Incline),100,,,,10,FALSE,FALSE,FALSE,1.76882E+12,,,5,4,4,5
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76882E+12,1.76883E+12,Tricep Press (Machine),100,,,,12,FALSE,FALSE,FALSE,1.76882E+12,,,5,4,4,5
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76882E+12,1.76883E+12,Tricep Press (Machine),100,,,,12,FALSE,FALSE,FALSE,1.76882E+12,,,5,4,4,5
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76882E+12,1.76883E+12,Tricep Press (Machine),100,,,,12,FALSE,FALSE,FALSE,1.76882E+12,,,5,4,4,5
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76882E+12,1.76883E+12,Pec Deck,80,,,,10,FALSE,FALSE,FALSE,1.76882E+12,,,5,4,4,5
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76882E+12,1.76883E+12,Pec Deck,80,,,,10,FALSE,FALSE,FALSE,1.76882E+12,,,5,4,4,5
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76882E+12,1.76883E+12,Pec Deck,80,,,,10,FALSE,FALSE,FALSE,1.76882E+12,,,5,4,4,5
"Monday Morning: Triceps, Chest, Shoulders etc.",1.76882E+12,1.76883E+12,Lateral Raise (Cable),10,,,,10,FALSE,FALSE,FALSE,1.76882E+12,,,5,4,4,5
