workout,start,end,exercise,weight,bodyweight,extraWeight,assistingWeight,distanceFT,reps,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Face Pull,25,,,,,10,false,false,false,1770036991308,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Face Pull,25,,,,,10,false,false,false,1770037166424,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Pec Deck,85,,,,,12,false,false,false,1770038416454,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Pec Deck,85,,,,,10,false,false,false,1770038601677,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Pec Deck,80,,,,,10,false,false,false,1770038786077,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Machine Shoulder Press,45,,,,,10,false,false,false,1770036295681,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Machine Shoulder Press,40,,,,,12,false,false,false,1770036487573,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Machine Shoulder Press,40,,,,,12,false,false,false,1770036634620,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Tricep Pushdown With Rope,35,,,,,12,false,false,false,1770037242895,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Tricep Pushdown With Rope,35,,,,,12,false,false,false,1770037421657,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Tricep Pushdown With Rope,35,,,,,12,false,false,false,1770037623719,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Machine Crunch,115,,,,,12,false,false,false,1770039612345,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Machine Crunch,115,,,,,12,false,false,false,1770040013422,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Machine Chest Press,60,,,,,10,false,false,false,1770040544426,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Machine Chest Press,55,,,,,10,false,false,false,1770040728115,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Machine Chest Press,55,,,,,10,false,false,false,1770041003744,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Captain’s Chair Leg Raises,,138,0,,,10,false,false,false,1770037965148,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Captain’s Chair Leg Raises,,138,0,,,10,false,false,false,1770038251460,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Barbell Lying Triceps Extension,30,,,,,12,false,false,false,1770040016523,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Barbell Lying Triceps Extension,30,,,,,12,false,false,false,1770040168348,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Barbell Lying Triceps Extension,30,,,,,12,false,false,false,1770040451989,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Tricep barbell,30,,,,,12,false,false,false,1770040019366,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Tricep barbell,30,,,,,12,false,false,false,1770040167546,,,8,8,,8
"Monday Morning: Triceps, Chest, Shoulders etc.",1770035309028,1770041005106,Tricep barbell,30,,,,,12,false,false,false,1770040453461,,,8,8,,8
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Leg Press,208,,,,,10,true,false,false,1769599680151,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Leg Press,258,,,,,10,true,false,false,1769599766415,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Leg Press,278,,,,,10,false,false,false,1769599959890,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Leg Press,278,,,,,12,false,false,false,1769600165396,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Leg Press,278,,,,,10,false,false,false,1769600632140,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Captain’s Chair Leg Raises,,138,0,,,10,false,false,false,1769600774395,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Captain’s Chair Leg Raises,,138,0,,,10,false,false,false,1769601110536,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Captain’s Chair Leg Raises,,138,0,,,10,false,false,false,1769601275742,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Machine Shoulder Press,40,,,,,12,false,false,false,1769601370728,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Machine Shoulder Press,40,,,,,12,false,false,false,1769601527436,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Machine Shoulder Press,40,,,,,12,false,false,false,1769601640098,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Machine Shoulder Press,40,,,,,12,false,false,false,1769601931335,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Hip Adduction Machine,150,,,,,10,false,false,false,1769602027323,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Hip Adduction Machine,150,,,,,10,false,false,false,1769602225517,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Hip Adduction Machine,150,,,,,10,false,false,false,1769602422726,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Hip Abduction Machine,160,,,,,10,false,false,false,1769602616827,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Hip Abduction Machine,160,,,,,10,false,false,false,1769602617103,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Hip Abduction Machine,160,,,,,10,false,false,false,1769603085109,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Seated Leg Curl,55,,,,,12,false,false,false,1769604034407,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Seated Leg Curl,60,,,,,10,false,false,false,1769604200792,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Seated Leg Curl,60,,,,,10,false,false,false,1769604650990,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Leg Extension,10,,,,,15,true,false,false,1769604658427,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Leg Extension,10,,,,,15,true,false,false,1769604875749,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Leg Extension,10,,,,,15,true,false,false,1769605304654,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Leg Extension,40,,,,,10,false,false,false,1769604654203,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Leg Extension,40,,,,,10,false,false,false,1769604874814,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Leg Extension,40,,,,,10,false,false,false,1769605305591,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Standing Calf Raise,60,,,,,10,false,false,false,1769605463835,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Standing Calf Raise,70,,,,,10,false,false,false,1769605312943,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Cable Lateral Raise,10,,,,,10,false,false,false,1769603089053,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Cable Lateral Raise,10,,,,,10,false,false,false,1769603296316,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Cable Lateral Raise,10,,,,,10,false,false,false,1769603506993,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Machine Crunch,120,,,,,12,false,false,false,1769606008898,,,9,,,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1769599544678,1769606010126,Machine Crunch,125,,,,,12,false,false,false,1769605631524,,,9,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Hammer Curl,20,,,,,12,false,false,false,1769515590467,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Hammer Curl,20,,,,,10,false,false,false,1769515749748,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Hammer Curl,20,,,,,12,false,false,false,1769515941334,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Dumbbell Shrug,40,,,,,10,false,false,false,1769516086946,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Dumbbell Shrug,40,,,,,10,false,false,false,1769516270176,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Dumbbell Shrug,40,,,,,10,false,false,false,1769516461410,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Assisted Pull-Up,,138,,55,,10,false,false,false,1769518176529,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Assisted Pull-Up,,138,,47.5,,10,false,false,false,1769518436257,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Assisted Pull-Up,,138,,47.5,,10,false,false,false,1769518753355,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Machine Bicep Curl,60,,,,,10,false,false,false,1769516630796,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Machine Bicep Curl,65,,,,,11,false,false,false,1769516798293,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Machine Bicep Curl,65,,,,,9,false,false,false,1769516988040,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Captain’s Chair Leg Raises,,138,0,,,15,false,false,false,1769517136214,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Captain’s Chair Leg Raises,,138,0,,,15,false,false,false,1769517308712,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Captain’s Chair Leg Raises,,138,0,,,15,false,false,false,1769517495065,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Reverse Machine Fly,75,,,,,10,false,false,false,1769518916461,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Reverse Machine Fly,70,,,,,10,false,false,false,1769519095213,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Reverse Machine Fly,70,,,,,10,false,false,false,1769519282841,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Smith Machine Bent Over Row,75,,,,,10,false,false,false,1769520310073,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Smith Machine Bent Over Row,75,,,,,10,false,false,false,1769520479249,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Smith Machine Bent Over Row,75,,,,,10,false,false,false,1769520818523,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Cable Close Grip Seated Row,85,,,,,8,false,false,false,1769522253972,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Cable Close Grip Seated Row,85,,,,,10,false,false,false,1769521850169,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Cable Close Grip Seated Row,85,,,,,12,false,false,false,1769522043344,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Machine Bicep Curl,55,,,,,12,false,false,false,1769519469652,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Machine Bicep Curl,55,,,,,12,false,false,false,1769519680965,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Machine Bicep Curl,55,,,,,12,false,false,false,1769520618623,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Machine Crunch,110,,,,,12,false,false,false,1769520915187,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Machine Crunch,115,,,,,12,false,false,false,1769521360782,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Machine Back Extension,155,,,,,10,false,false,false,1769521250119,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Machine Back Extension,140,,,,,12,false,false,false,1769521558722,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Machine Back Extension,140,,,,,15,false,false,false,1769521440080,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Face Pull,20,,,,,12,false,false,false,1769517717299,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Face Pull,20,,,,,12,false,false,false,1769517850943,,,,,,
"Tuesday Morning: Back, Biceps, Abs etc.",1769515287778,1769522255487,Face Pull,20,,,,,12,false,false,false,1769518050075,,,,,,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Incline Machine Chest Press,100,,,,,10,false,false,false,1769432346675,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Incline Machine Chest Press,100,,,,,10,false,false,false,1769432558414,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Incline Machine Chest Press,100,,,,,8,false,false,false,1769432757737,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Machine Tricep Press,110,,,,,10,false,false,false,1769432937304,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Machine Tricep Press,110,,,,,12,false,false,false,1769433105956,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Machine Tricep Press,110,,,,,10,false,false,false,1769433292389,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Face Pull,20,,,,,12,false,false,false,1769433487339,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Face Pull,25,,,,,12,false,false,false,1769433656797,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Face Pull,25,,,,,12,false,false,false,1769433864526,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Pec Deck,85,,,,,10,false,false,false,1769434412768,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Pec Deck,85,,,,,12,false,false,false,1769434594390,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Pec Deck,85,,,,,10,false,false,false,1769434784734,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Machine Shoulder Press,45,,,,,12,false,false,false,1769435021106,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Machine Shoulder Press,45,,,,,12,false,false,false,1769435267188,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Machine Shoulder Press,45,,,,,8,false,false,false,1769435462265,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Tricep Pushdown With Rope,35,,,,,10,false,false,false,1769433947640,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Tricep Pushdown With Rope,35,,,,,10,false,false,false,1769434126035,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Tricep Pushdown With Rope,35,,,,,10,false,false,false,1769434406899,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Cable Lateral Raise,10,,,,,10,false,false,false,1769435651766,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Cable Lateral Raise,10,,,,,10,false,false,false,1769435868676,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Cable Lateral Raise,10,,,,,10,false,false,false,1769436073070,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Torso rotation,115,,,,,10,false,false,false,1769436518826,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Torso rotation,115,,,,,12,false,false,false,1769436596498,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Machine Crunch,105,,,,,12,false,false,false,1769436784937,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Machine Crunch,110,,,,,12,false,false,false,1769437243106,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Machine Chest Press,65,,,,,10,false,false,false,1769437244557,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Machine Chest Press,55,,,,,12,false,false,false,1769437417006,,,8,1,5,
"Monday Morning: Triceps, Chest, Shoulders etc.",1769431960901,1769437622732,Machine Chest Press,55,,,,,12,false,false,false,1769437619544,,,8,1,5,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1768997729535,1769002347093,Goblet Squat,30,,,,,10,false,false,false,1768997841724,,Dehydration headache,0,0,7,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1768997729535,1769002347093,Goblet Squat,30,,,,,10,false,false,false,1768997843832,,Dehydration headache,0,0,7,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1768997729535,1769002347093,Goblet Squat,30,,,,,10,false,false,false,1768998181886,,Dehydration headache,0,0,7,
"Wednesday Morning: Shoulders, Posterior thighs, Glutes etc.",1768997729535,1769002347093,Kettlebell Swing,30,,,,,12,false,false,false,1768997842998,,Dehydration headache,0,0,7,
